Date,AAPL,KO,MDLZ,SHOP
2014-05-12,21.172500610351562,40.81999969482422,37.59000015258789,0.0
2014-05-13,21.205713272094727,41.11000061035156,37.849998474121094,0.0
2014-05-14,21.20964241027832,40.88999938964844,37.599998474121094,0.0
2014-05-15,21.029285430908203,40.52000045776367,37.2400016784668,0.0
2014-05-16,21.339643478393555,40.88999938964844,37.5099983215332,0.0
2014-05-19,21.592500686645508,40.709999084472656,37.380001068115234,0.0
2014-05-20,21.596786499023438,40.58000183105469,37.41999816894531,0.0
2014-05-21,21.653928756713867,40.869998931884766,37.630001068115234,0.0
2014-05-22,21.688213348388672,40.58000183105469,37.290000915527344,0.0
2014-05-23,21.93321418762207,40.58000183105469,37.2400016784668,0.0
2014-05-27,22.343929290771484,40.77000045776367,37.43000030517578,0.0
2014-05-28,22.28607177734375,40.58000183105469,37.400001525878906,0.0
2014-05-29,22.692142486572266,40.65999984741211,37.47999954223633,0.0
2014-05-30,22.60714340209961,40.90999984741211,37.619998931884766,0.0
2014-06-02,22.451786041259766,40.86000061035156,37.77000045776367,0.0
2014-06-03,22.769285202026367,40.880001068115234,37.91999816894531,0.0
2014-06-04,23.029285430908203,40.790000915527344,38.15999984741211,0.0
2014-06-05,23.11964225769043,40.88999938964844,38.22999954223633,0.0
2014-06-06,23.05607032775879,40.9900016784668,38.22999954223633,0.0
2014-06-09,23.424999237060547,40.90999984741211,38.06999969482422,0.0
2014-06-10,23.5625,41.06999969482422,37.75,0.0
2014-06-11,23.46500015258789,40.86000061035156,37.599998474121094,0.0
2014-06-12,23.072500228881836,40.41999816894531,37.310001373291016,0.0
2014-06-13,22.81999969482422,40.369998931884766,37.45000076293945,0.0
2014-06-16,23.049999237060547,40.65999984741211,37.25,0.0
2014-06-17,23.020000457763672,40.91999816894531,37.369998931884766,0.0
2014-06-18,23.045000076293945,41.560001373291016,37.560001373291016,0.0
2014-06-19,22.96500015258789,41.790000915527344,37.5,0.0
2014-06-20,22.727500915527344,41.689998626708984,37.4900016784668,0.0
2014-06-23,22.707500457763672,41.72999954223633,37.22999954223633,0.0
2014-06-24,22.56999969482422,41.849998474121094,37.13999938964844,0.0
2014-06-25,22.59000015258789,41.959999084472656,37.11000061035156,0.0
2014-06-26,22.725000381469727,42.029998779296875,37.630001068115234,0.0
2014-06-27,22.9950008392334,42.189998626708984,37.29999923706055,0.0
2014-06-30,23.232500076293945,42.36000061035156,37.61000061035156,0.0
2014-07-01,23.3799991607666,42.290000915527344,37.869998931884766,0.0
2014-07-02,23.3700008392334,42.290000915527344,37.90999984741211,0.0
2014-07-03,23.50749969482422,42.22999954223633,37.970001220703125,0.0
2014-07-07,23.99250030517578,42.13999938964844,37.95000076293945,0.0
2014-07-08,23.837499618530273,41.939998626708984,38.08000183105469,0.0
2014-07-09,23.84749984741211,41.95000076293945,38.0099983215332,0.0
2014-07-10,23.760000228881836,42.2599983215332,37.9900016784668,0.0
2014-07-11,23.80500030517578,41.970001220703125,38.41999816894531,0.0
2014-07-14,24.112499237060547,42.380001068115234,38.560001373291016,0.0
2014-07-15,23.829999923706055,42.099998474121094,38.099998474121094,0.0
2014-07-16,23.69499969482422,42.119998931884766,38.13999938964844,0.0
2014-07-17,23.272499084472656,42.02000045776367,37.9900016784668,0.0
2014-07-18,23.607500076293945,42.43000030517578,38.47999954223633,0.0
2014-07-21,23.485000610351562,42.400001525878906,38.27000045776367,0.0
2014-07-22,23.68000030517578,41.189998626708984,38.5099983215332,0.0
2014-07-23,24.297500610351562,40.810001373291016,38.290000915527344,0.0
2014-07-24,24.25749969482422,40.970001220703125,38.310001373291016,0.0
2014-07-25,24.417499542236328,41.0,38.18000030517578,0.0
2014-07-28,24.7549991607666,40.68000030517578,38.220001220703125,0.0
2014-07-29,24.594999313354492,40.349998474121094,38.0099983215332,0.0
2014-07-30,24.537500381469727,39.619998931884766,36.970001220703125,0.0
2014-07-31,23.899999618530273,39.290000915527344,36.02000045776367,0.0
2014-08-01,24.032499313354492,39.290000915527344,36.33000183105469,0.0
2014-08-04,23.897499084472656,39.400001525878906,36.45000076293945,0.0
2014-08-05,23.780000686645508,39.18000030517578,35.959999084472656,0.0
2014-08-06,23.739999771118164,39.91999816894531,35.65999984741211,0.0
2014-08-07,23.6200008392334,39.349998474121094,35.06999969482422,0.0
2014-08-08,23.684999465942383,39.45000076293945,35.47999954223633,0.0
2014-08-11,23.997499465942383,39.56999969482422,35.7599983215332,0.0
2014-08-12,23.99250030517578,39.68000030517578,35.66999816894531,0.0
2014-08-13,24.309999465942383,39.939998626708984,35.79999923706055,0.0
2014-08-14,24.375,40.18000030517578,35.70000076293945,0.0
2014-08-15,24.4950008392334,40.880001068115234,35.779998779296875,0.0
2014-08-18,24.790000915527344,41.349998474121094,36.040000915527344,0.0
2014-08-19,25.13249969482422,41.2599983215332,36.16999816894531,0.0
2014-08-20,25.142499923706055,41.25,36.20000076293945,0.0
2014-08-21,25.145000457763672,41.40999984741211,36.15999984741211,0.0
2014-08-22,25.329999923706055,41.119998931884766,35.849998474121094,0.0
2014-08-25,25.385000228881836,41.40999984741211,36.150001525878906,0.0
2014-08-26,25.22249984741211,41.599998474121094,36.06999969482422,0.0
2014-08-27,25.532499313354492,41.599998474121094,36.2400016784668,0.0
2014-08-28,25.5625,41.630001068115234,36.290000915527344,0.0
2014-08-29,25.625,41.720001220703125,36.189998626708984,0.0
2014-09-02,25.825000762939453,41.63999938964844,35.7400016784668,0.0
2014-09-03,24.735000610351562,41.779998779296875,35.81999969482422,0.0
2014-09-04,24.530000686645508,41.869998931884766,35.5,0.0
2014-09-05,24.74250030517578,41.84000015258789,35.689998626708984,0.0
2014-09-08,24.59000015258789,41.779998779296875,35.31999969482422,0.0
2014-09-09,24.497499465942383,41.939998626708984,35.529998779296875,0.0
2014-09-10,25.25,42.16999816894531,35.599998474121094,0.0
2014-09-11,25.357500076293945,41.95000076293945,35.75,0.0
2014-09-12,25.415000915527344,41.459999084472656,35.31999969482422,0.0
2014-09-15,25.407499313354492,41.5,35.43000030517578,0.0
2014-09-16,25.21500015258789,41.63999938964844,35.540000915527344,0.0
2014-09-17,25.395000457763672,41.61000061035156,35.41999816894531,0.0
2014-09-18,25.447500228881836,41.790000915527344,35.810001373291016,0.0
2014-09-19,25.239999771118164,42.04999923706055,35.66999816894531,0.0
2014-09-22,25.264999389648438,42.220001220703125,35.029998779296875,0.0
2014-09-23,25.65999984741211,41.88999938964844,34.630001068115234,0.0
2014-09-24,25.4375,42.27000045776367,35.27000045776367,0.0
2014-09-25,24.467500686645508,41.779998779296875,34.7400016784668,0.0
2014-09-26,25.1875,42.20000076293945,34.45000076293945,0.0
2014-09-29,25.02750015258789,42.25,34.20000076293945,0.0
2014-09-30,25.1875,42.65999984741211,34.27000045776367,0.0
2014-10-01,24.795000076293945,42.7400016784668,33.75,0.0
2014-10-02,24.975000381469727,42.65999984741211,33.84000015258789,0.0
2014-10-03,24.905000686645508,43.0,34.25,0.0
2014-10-06,24.905000686645508,43.599998474121094,34.41999816894531,0.0
2014-10-07,24.6875,43.91999816894531,33.91999816894531,0.0
2014-10-08,25.200000762939453,44.54999923706055,34.38999938964844,0.0
2014-10-09,25.2549991607666,43.869998931884766,33.650001525878906,0.0
2014-10-10,25.1825008392334,44.470001220703125,33.4900016784668,0.0
2014-10-13,24.952499389648438,44.06999969482422,32.97999954223633,0.0
2014-10-14,24.6875,43.63999938964844,32.79999923706055,0.0
2014-10-15,24.385000228881836,43.22999954223633,32.66999816894531,0.0
2014-10-16,24.065000534057617,42.560001373291016,32.099998474121094,0.0
2014-10-17,24.417499542236328,42.880001068115234,32.619998931884766,0.0
2014-10-20,24.940000534057617,43.290000915527344,32.939998626708984,0.0
2014-10-21,25.61750030517578,40.68000030517578,33.22999954223633,0.0
2014-10-22,25.747499465942383,40.619998931884766,33.88999938964844,0.0
2014-10-23,26.207500457763672,40.86000061035156,34.11000061035156,0.0
2014-10-24,26.30500030517578,41.029998779296875,34.369998931884766,0.0
2014-10-27,26.27750015258789,40.7599983215332,34.72999954223633,0.0
2014-10-28,26.684999465942383,40.560001373291016,35.290000915527344,0.0
2014-10-29,26.834999084472656,40.959999084472656,34.93000030517578,0.0
2014-10-30,26.7450008392334,41.400001525878906,35.15999984741211,0.0
2014-10-31,27.0,41.880001068115234,35.2599983215332,0.0
2014-11-03,27.350000381469727,41.810001373291016,35.40999984741211,0.0
2014-11-04,27.149999618530273,41.81999969482422,35.029998779296875,0.0
2014-11-05,27.21500015258789,42.310001373291016,37.150001525878906,0.0
2014-11-06,27.174999237060547,42.290000915527344,37.84000015258789,0.0
2014-11-07,27.252500534057617,42.31999969482422,37.7599983215332,0.0
2014-11-10,27.207500457763672,42.38999938964844,37.900001525878906,0.0
2014-11-11,27.424999237060547,42.5099983215332,37.77000045776367,0.0
2014-11-12,27.8125,42.709999084472656,37.91999816894531,0.0
2014-11-13,28.204999923706055,42.790000915527344,38.22999954223633,0.0
2014-11-14,28.545000076293945,42.72999954223633,38.15999984741211,0.0
2014-11-17,28.497499465942383,42.91999816894531,38.369998931884766,0.0
2014-11-18,28.86750030517578,43.529998779296875,38.70000076293945,0.0
2014-11-19,28.667499542236328,44.220001220703125,39.099998474121094,0.0
2014-11-20,29.077499389648438,44.25,38.93000030517578,0.0
2014-11-21,29.11750030517578,44.5,39.0,0.0
2014-11-24,29.657499313354492,44.27000045776367,38.9900016784668,0.0
2014-11-25,29.399999618530273,44.43000030517578,38.7599983215332,0.0
2014-11-26,29.75,44.290000915527344,39.0,0.0
2014-11-28,29.732500076293945,44.83000183105469,39.20000076293945,0.0
2014-12-01,28.767499923706055,44.54999923706055,38.97999954223633,0.0
2014-12-02,28.657499313354492,44.540000915527344,38.88999938964844,0.0
2014-12-03,28.982500076293945,43.79999923706055,38.66999816894531,0.0
2014-12-04,28.872499465942383,43.5,38.40999984741211,0.0
2014-12-05,28.75,43.529998779296875,38.5,0.0
2014-12-08,28.100000381469727,43.13999938964844,38.2400016784668,0.0
2014-12-09,28.530000686645508,42.040000915527344,38.560001373291016,0.0
2014-12-10,27.987499237060547,41.599998474121094,38.11000061035156,0.0
2014-12-11,27.905000686645508,41.529998779296875,38.130001068115234,0.0
2014-12-12,27.4325008392334,40.90999984741211,37.22999954223633,0.0
2014-12-15,27.0575008392334,40.56999969482422,36.66999816894531,0.0
2014-12-16,26.6875,40.38999938964844,36.02000045776367,0.0
2014-12-17,27.352500915527344,41.54999923706055,36.0,0.0
2014-12-18,28.162500381469727,42.38999938964844,36.58000183105469,0.0
2014-12-19,27.94499969482422,41.95000076293945,37.29999923706055,0.0
2014-12-22,28.235000610351562,42.349998474121094,37.5,0.0
2014-12-23,28.135000228881836,42.970001220703125,37.58000183105469,0.0
2014-12-24,28.002500534057617,42.939998626708984,37.630001068115234,0.0
2014-12-26,28.497499465942383,42.959999084472656,37.7599983215332,0.0
2014-12-29,28.477500915527344,42.86000061035156,37.34000015258789,0.0
2014-12-30,28.1299991607666,42.7599983215332,37.02000045776367,0.0
2014-12-31,27.594999313354492,42.220001220703125,36.33000183105469,0.0
2015-01-02,27.332500457763672,42.13999938964844,36.790000915527344,0.0
2015-01-05,26.5625,42.13999938964844,36.2400016784668,0.0
2015-01-06,26.565000534057617,42.459999084472656,35.9900016784668,0.0
2015-01-07,26.9375,42.9900016784668,37.119998931884766,0.0
2015-01-08,27.97249984741211,43.5099983215332,37.59000015258789,0.0
2015-01-09,28.002500534057617,43.029998779296875,37.220001220703125,0.0
2015-01-12,27.3125,42.63999938964844,36.869998931884766,0.0
2015-01-13,27.55500030517578,42.630001068115234,36.630001068115234,0.0
2015-01-14,27.450000762939453,42.560001373291016,36.54999923706055,0.0
2015-01-15,26.704999923706055,42.380001068115234,36.540000915527344,0.0
2015-01-16,26.497499465942383,42.529998779296875,36.939998626708984,0.0
2015-01-20,27.18000030517578,43.15999984741211,37.02000045776367,0.0
2015-01-21,27.387500762939453,43.36000061035156,37.150001525878906,0.0
2015-01-22,28.100000381469727,43.779998779296875,37.59000015258789,0.0
2015-01-23,28.2450008392334,43.310001373291016,36.939998626708984,0.0
2015-01-26,28.274999618530273,43.0,36.58000183105469,0.0
2015-01-27,27.28499984741211,42.38999938964844,36.08000183105469,0.0
2015-01-28,28.827499389648438,41.91999816894531,35.66999816894531,0.0
2015-01-29,29.725000381469727,42.099998474121094,35.7400016784668,0.0
2015-01-30,29.290000915527344,41.16999816894531,35.2400016784668,0.0
2015-02-02,29.657499313354492,41.59000015258789,35.7599983215332,0.0
2015-02-03,29.662500381469727,41.630001068115234,36.060001373291016,0.0
2015-02-04,29.889999389648438,41.68000030517578,36.02000045776367,0.0
2015-02-05,29.985000610351562,41.790000915527344,36.2599983215332,0.0
2015-02-06,29.732500076293945,41.45000076293945,35.90999984741211,0.0
2015-02-09,29.93000030517578,41.22999954223633,35.709999084472656,0.0
2015-02-10,30.5049991607666,42.400001525878906,35.810001373291016,0.0
2015-02-11,31.219999313354492,42.369998931884766,36.7400016784668,0.0
2015-02-12,31.614999771118164,42.16999816894531,36.97999954223633,0.0
2015-02-13,31.770000457763672,41.9900016784668,36.779998779296875,0.0
2015-02-17,31.957500457763672,41.810001373291016,37.150001525878906,0.0
2015-02-18,32.18000030517578,41.72999954223633,36.939998626708984,0.0
2015-02-19,32.11249923706055,42.11000061035156,36.9900016784668,0.0
2015-02-20,32.375,41.970001220703125,36.970001220703125,0.0
2015-02-23,33.25,41.849998474121094,36.9900016784668,0.0
2015-02-24,33.04249954223633,42.130001068115234,37.0099983215332,0.0
2015-02-25,32.1974983215332,42.04999923706055,36.65999984741211,0.0
2015-02-26,32.60499954223633,42.459999084472656,36.720001220703125,0.0
2015-02-27,32.1150016784668,43.29999923706055,36.939998626708984,0.0
2015-03-02,32.272499084472656,43.20000076293945,36.88999938964844,0.0
2015-03-03,32.34000015258789,42.95000076293945,36.63999938964844,0.0
2015-03-04,32.1349983215332,42.5,36.439998626708984,0.0
2015-03-05,31.602500915527344,42.400001525878906,36.5099983215332,0.0
2015-03-06,31.649999618530273,41.52000045776367,35.220001220703125,0.0
2015-03-09,31.78499984741211,41.38999938964844,35.41999816894531,0.0
2015-03-10,31.127500534057617,40.689998626708984,34.5,0.0
2015-03-11,30.559999465942383,40.099998474121094,34.34000015258789,0.0
2015-03-12,31.112499237060547,40.56999969482422,35.0,0.0
2015-03-13,30.897499084472656,39.90999984741211,34.5099983215332,0.0
2015-03-16,31.237499237060547,40.290000915527344,34.709999084472656,0.0
2015-03-17,31.760000228881836,40.5099983215332,34.36000061035156,0.0
2015-03-18,32.11750030517578,40.599998474121094,35.02000045776367,0.0
2015-03-19,31.875,40.02000045776367,34.65999984741211,0.0
2015-03-20,31.475000381469727,40.650001525878906,34.7400016784668,0.0
2015-03-23,31.802499771118164,40.619998931884766,35.29999923706055,0.0
2015-03-24,31.672500610351562,40.470001220703125,35.0099983215332,0.0
2015-03-25,30.844999313354492,40.45000076293945,35.810001373291016,0.0
2015-03-26,31.059999465942383,40.349998474121094,35.08000183105469,0.0
2015-03-27,30.8125,40.08000183105469,35.54999923706055,0.0
2015-03-30,31.592500686645508,40.5099983215332,36.5,0.0
2015-03-31,31.107500076293945,40.54999923706055,36.09000015258789,0.0
2015-04-01,31.0625,40.68000030517578,36.29999923706055,0.0
2015-04-02,31.329999923706055,40.68000030517578,36.630001068115234,0.0
2015-04-06,31.837499618530273,41.16999816894531,37.0,0.0
2015-04-07,31.502500534057617,41.0099983215332,37.0,0.0
2015-04-08,31.399999618530273,40.88999938964844,37.38999938964844,0.0
2015-04-09,31.639999389648438,41.04999923706055,37.380001068115234,0.0
2015-04-10,31.774999618530273,40.880001068115234,37.400001525878906,0.0
2015-04-13,31.712499618530273,40.70000076293945,37.25,0.0
2015-04-14,31.575000762939453,40.5099983215332,37.470001220703125,0.0
2015-04-15,31.69499969482422,40.400001525878906,37.54999923706055,0.0
2015-04-16,31.542499542236328,40.599998474121094,37.310001373291016,0.0
2015-04-17,31.1875,40.29999923706055,36.970001220703125,0.0
2015-04-20,31.899999618530273,40.65999984741211,36.9900016784668,0.0
2015-04-21,31.727500915527344,40.779998779296875,36.529998779296875,0.0
2015-04-22,32.154998779296875,41.310001373291016,36.83000183105469,0.0
2015-04-23,32.41749954223633,40.95000076293945,36.810001373291016,0.0
2015-04-24,32.56999969482422,40.88999938964844,36.81999969482422,0.0
2015-04-27,33.162498474121094,40.83000183105469,36.79999923706055,0.0
2015-04-28,32.63999938964844,40.77000045776367,36.79999923706055,0.0
2015-04-29,32.15999984741211,40.4900016784668,38.70000076293945,0.0
2015-04-30,31.287500381469727,40.560001373291016,38.369998931884766,0.0
2015-05-01,32.23749923706055,40.90999984741211,38.650001525878906,0.0
2015-05-04,32.17499923706055,40.959999084472656,38.619998931884766,0.0
2015-05-05,31.450000762939453,40.75,38.31999969482422,0.0
2015-05-06,31.252500534057617,40.65999984741211,38.45000076293945,0.0
2015-05-07,31.315000534057617,40.70000076293945,38.97999954223633,0.0
2015-05-08,31.905000686645508,40.97999954223633,39.439998626708984,0.0
2015-05-11,31.579999923706055,40.939998626708984,39.33000183105469,0.0
2015-05-12,31.467500686645508,40.689998626708984,39.310001373291016,0.0
2015-05-13,31.502500534057617,41.04999923706055,39.310001373291016,0.0
2015-05-14,32.23749923706055,41.5,40.04999923706055,0.0
2015-05-15,32.192501068115234,41.52000045776367,40.45000076293945,0.0
2015-05-18,32.54750061035156,41.31999969482422,40.0,0.0
2015-05-19,32.51750183105469,41.310001373291016,40.25,0.0
2015-05-20,32.51499938964844,41.349998474121094,40.65999984741211,1.7000000476837158
2015-05-21,32.84749984741211,41.22999954223633,40.310001373291016,2.568000078201294
2015-05-22,33.1349983215332,41.209999084472656,40.16999816894531,2.8310000896453857
2015-05-26,32.404998779296875,40.9900016784668,39.939998626708984,2.9649999141693115
2015-05-27,33.0099983215332,41.119998931884766,40.13999938964844,2.75
2015-05-28,32.94499969482422,41.13999938964844,40.470001220703125,2.744999885559082
2015-05-29,32.56999969482422,40.959999084472656,41.59000015258789,2.7200000286102295
2015-06-01,32.6349983215332,40.939998626708984,40.689998626708984,2.7330000400543213
2015-06-02,32.4900016784668,40.9900016784668,40.79999923706055,2.694999933242798
2015-06-03,32.529998779296875,40.869998931884766,41.029998779296875,2.74399995803833
2015-06-04,32.34000015258789,40.59000015258789,40.41999816894531,2.677999973297119
2015-06-05,32.162498474121094,40.099998474121094,40.02000045776367,2.739000082015991
2015-06-08,31.950000762939453,40.15999984741211,40.04999923706055,2.697999954223633
2015-06-09,31.854999542236328,40.20000076293945,40.220001220703125,2.8340001106262207
2015-06-10,32.220001220703125,40.33000183105469,40.369998931884766,2.809999942779541
2015-06-11,32.147499084472656,40.099998474121094,40.36000061035156,3.072999954223633
2015-06-12,31.792499542236328,39.959999084472656,40.470001220703125,3.36299991607666
2015-06-15,31.729999542236328,39.59000015258789,40.11000061035156,3.549999952316284
2015-06-16,31.899999618530273,40.08000183105469,40.7400016784668,3.811000108718872
2015-06-17,31.825000762939453,40.27000045776367,40.790000915527344,3.86299991607666
2015-06-18,31.969999313354492,40.650001525878906,40.849998474121094,3.555000066757202
2015-06-19,31.649999618530273,40.400001525878906,41.040000915527344,3.552000045776367
2015-06-22,31.90250015258789,40.47999954223633,41.04999923706055,3.694000005722046
2015-06-23,31.75749969482422,40.380001068115234,41.099998474121094,3.5429999828338623
2015-06-24,32.02750015258789,40.189998626708984,41.08000183105469,3.5959999561309814
2015-06-25,31.875,40.02000045776367,41.08000183105469,3.4839999675750732
2015-06-26,31.6875,40.0,41.11000061035156,3.3519999980926514
2015-06-29,31.13249969482422,39.400001525878906,40.84000015258789,3.131999969482422
2015-06-30,31.357500076293945,39.22999954223633,41.13999938964844,3.3949999809265137
2015-07-01,31.649999618530273,39.5,41.61000061035156,3.1110000610351562
2015-07-02,31.610000610351562,39.4900016784668,41.54999923706055,3.13100004196167
2015-07-06,31.5,39.41999816894531,41.2599983215332,3.052999973297119
2015-07-07,31.422500610351562,40.25,41.779998779296875,3.0759999752044678
2015-07-08,30.642499923706055,39.86000061035156,41.40999984741211,2.9189999103546143
2015-07-09,30.017499923706055,39.91999816894531,41.25,2.9059998989105225
2015-07-10,30.81999969482422,40.38999938964844,41.40999984741211,2.9600000381469727
2015-07-13,31.415000915527344,40.65999984741211,41.599998474121094,3.0420000553131104
2015-07-14,31.40250015258789,41.16999816894531,41.880001068115234,3.0859999656677246
2015-07-15,31.704999923706055,41.130001068115234,41.34000015258789,2.934000015258789
2015-07-16,32.127498626708984,41.47999954223633,41.970001220703125,2.938999891281128
2015-07-17,32.404998779296875,41.25,41.88999938964844,3.2269999980926514
2015-07-20,33.01750183105469,41.380001068115234,41.810001373291016,3.375
2015-07-21,32.6875,41.189998626708984,42.06999969482422,3.322000026702881
2015-07-22,31.30500030517578,40.900001525878906,42.25,3.2139999866485596
2015-07-23,31.290000915527344,40.84000015258789,42.119998931884766,3.311000108718872
2015-07-24,31.125,40.439998626708984,42.029998779296875,3.3570001125335693
2015-07-27,30.6924991607666,40.540000915527344,42.029998779296875,3.2869999408721924
2015-07-28,30.844999313354492,40.54999923706055,42.79999923706055,3.4059998989105225
2015-07-29,30.747499465942383,40.59000015258789,43.099998474121094,3.4159998893737793
2015-07-30,30.592500686645508,40.560001373291016,45.27000045776367,3.812999963760376
2015-07-31,30.325000762939453,41.08000183105469,45.130001068115234,3.739000082015991
2015-08-03,29.610000610351562,41.540000915527344,45.4900016784668,4.035999774932861
2015-08-04,28.65999984741211,41.849998474121094,45.599998474121094,3.8410000801086426
2015-08-05,28.850000381469727,42.119998931884766,46.290000915527344,3.8450000286102295
2015-08-06,28.782499313354492,41.91999816894531,46.810001373291016,3.628000020980835
2015-08-07,28.8799991607666,41.77000045776367,46.11000061035156,3.5160000324249268
2015-08-10,29.93000030517578,41.68000030517578,46.40999984741211,3.3469998836517334
2015-08-11,28.372499465942383,41.47999954223633,46.099998474121094,3.5139999389648438
2015-08-12,28.809999465942383,41.2599983215332,46.529998779296875,3.4730000495910645
2015-08-13,28.787500381469727,41.099998474121094,46.0099983215332,3.5309998989105225
2015-08-14,28.989999771118164,41.25,46.4900016784668,3.4560000896453857
2015-08-17,29.290000915527344,41.349998474121094,46.20000076293945,3.440999984741211
2015-08-18,29.125,41.29999923706055,46.150001525878906,3.259999990463257
2015-08-19,28.752500534057617,40.779998779296875,45.209999084472656,3.109999895095825
2015-08-20,28.162500381469727,40.54999923706055,44.0,2.921999931335449
2015-08-21,26.440000534057617,39.529998779296875,43.20000076293945,2.7769999504089355
2015-08-24,25.780000686645508,38.380001068115234,41.959999084472656,2.628000020980835
2015-08-25,25.934999465942383,37.9900016784668,41.310001373291016,2.693000078201294
2015-08-26,27.422500610351562,38.72999954223633,42.20000076293945,2.822000026702881
2015-08-27,28.229999542236328,39.27000045776367,42.7599983215332,2.8510000705718994
2015-08-28,28.322500228881836,39.45000076293945,42.79999923706055,2.799999952316284
2015-08-31,28.190000534057617,39.31999969482422,42.36000061035156,2.753999948501587
2015-09-01,26.93000030517578,38.75,41.0099983215332,2.6600000858306885
2015-09-02,28.084999084472656,38.900001525878906,42.27000045776367,2.6700000762939453
2015-09-03,27.592500686645508,39.15999984741211,43.2400016784668,2.7149999141693115
2015-09-04,27.3174991607666,38.52000045776367,42.56999969482422,2.680999994277954
2015-09-08,28.077499389648438,38.900001525878906,42.93000030517578,2.7139999866485596
2015-09-09,27.537500381469727,38.29999923706055,41.9900016784668,2.6010000705718994
2015-09-10,28.142499923706055,38.41999816894531,42.380001068115234,2.5769999027252197
2015-09-11,28.552499771118164,38.130001068115234,42.68000030517578,2.635999917984009
2015-09-14,28.827499389648438,38.099998474121094,42.279998779296875,2.7209999561309814
2015-09-15,29.06999969482422,38.5,42.9900016784668,2.811000108718872
2015-09-16,29.102500915527344,39.150001525878906,43.040000915527344,2.8910000324249268
2015-09-17,28.479999542236328,39.380001068115234,43.720001220703125,3.555000066757202
2015-09-18,28.362499237060547,38.97999954223633,42.849998474121094,3.565999984741211
2015-09-21,28.802499771118164,39.189998626708984,42.849998474121094,3.4830000400543213
2015-09-22,28.350000381469727,38.790000915527344,41.9900016784668,3.365999937057495
2015-09-23,28.579999923706055,38.7599983215332,42.279998779296875,3.3499999046325684
2015-09-24,28.75,39.150001525878906,42.130001068115234,3.3469998836517334
2015-09-25,28.677499771118164,39.619998931884766,42.79999923706055,3.3910000324249268
2015-09-28,28.110000610351562,39.529998779296875,41.470001220703125,3.305000066757202
2015-09-29,27.264999389648438,39.65999984741211,40.810001373291016,3.364000082015991
2015-09-30,27.575000762939453,40.119998931884766,41.869998931884766,3.5199999809265137
2015-10-01,27.395000457763672,39.79999923706055,42.209999084472656,3.506999969482422
2015-10-02,27.594999313354492,40.38999938964844,43.560001373291016,3.5810000896453857
2015-10-05,27.69499969482422,41.0099983215332,44.290000915527344,3.6760001182556152
2015-10-06,27.827499389648438,40.959999084472656,43.900001525878906,3.621000051498413
2015-10-07,27.69499969482422,41.52000045776367,44.33000183105469,3.7330000400543213
2015-10-08,27.375,41.97999954223633,45.310001373291016,3.8239998817443848
2015-10-09,28.030000686645508,42.02000045776367,45.0,3.7019999027252197
2015-10-12,27.899999618530273,42.0,45.04999923706055,3.430999994277954
2015-10-13,27.947500228881836,41.650001525878906,44.84000015258789,3.312000036239624
2015-10-14,27.552499771118164,41.68000030517578,44.7400016784668,3.364000082015991
2015-10-15,27.96500015258789,41.91999816894531,44.97999954223633,3.4140000343322754
2015-10-16,27.760000228881836,42.02000045776367,45.849998474121094,3.433000087738037
2015-10-19,27.9325008392334,41.9900016784668,46.41999816894531,3.3359999656677246
2015-10-20,28.4424991607666,42.290000915527344,45.7400016784668,3.1500000953674316
2015-10-21,28.440000534057617,42.189998626708984,45.45000076293945,3.194999933242798
2015-10-22,28.875,43.2400016784668,46.939998626708984,3.2009999752044678
2015-10-23,29.770000457763672,42.790000915527344,46.529998779296875,3.1659998893737793
2015-10-26,28.81999969482422,42.59000015258789,46.79999923706055,3.1070001125335693
2015-10-27,28.637500762939453,42.61000061035156,46.599998474121094,3.1040000915527344
2015-10-28,29.8174991607666,42.72999954223633,46.400001525878906,3.111999988555908
2015-10-29,30.13249969482422,42.790000915527344,46.279998779296875,3.1589999198913574
2015-10-30,29.875,42.349998474121094,46.15999984741211,3.2219998836517334
2015-11-02,30.295000076293945,42.2400016784668,46.439998626708984,3.0959999561309814
2015-11-03,30.642499923706055,42.15999984741211,46.400001525878906,3.1440000534057617
2015-11-04,30.5,41.970001220703125,45.880001068115234,3.174999952316284
2015-11-05,30.229999542236328,42.33000183105469,45.880001068115234,3.1619999408721924
2015-11-06,30.264999389648438,41.959999084472656,44.880001068115234,3.1540000438690186
2015-11-09,30.142499923706055,41.540000915527344,44.38999938964844,3.0230000019073486
2015-11-10,29.1924991607666,41.77000045776367,44.59000015258789,2.8589999675750732
2015-11-11,29.02750015258789,42.040000915527344,44.470001220703125,2.818000078201294
2015-11-12,28.93000030517578,41.58000183105469,43.63999938964844,2.885999917984009
2015-11-13,28.084999084472656,41.380001068115234,43.27000045776367,2.8329999446868896
2015-11-16,28.545000076293945,41.959999084472656,44.060001373291016,2.734999895095825
2015-11-17,28.422500610351562,41.66999816894531,43.81999969482422,2.6389999389648438
2015-11-18,29.322500228881836,42.279998779296875,44.47999954223633,2.799999952316284
2015-11-19,29.69499969482422,43.11000061035156,44.58000183105469,2.944999933242798
2015-11-20,29.825000762939453,42.43000030517578,43.95000076293945,2.822999954223633
2015-11-23,29.4375,42.959999084472656,44.08000183105469,2.88700008392334
2015-11-24,29.719999313354492,43.36000061035156,43.97999954223633,2.694999933242798
2015-11-25,29.50749969482422,43.36000061035156,43.93000030517578,2.6440000534057617
